bucket,run,intervention,prompt,prompt_i,response,transfer_entropy,cross_entropy_nll,nsm_coherence,verifier_similarity,betti0,betti1
reasoning,120,delay_think,A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.,"(Take a deep breath and think for a moment.)
A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.","[MODEL OUTPUT] (Take a deep breath and think for a moment.)
A t …",0.6931471805564454,10.829118728637695,0.05172413793103448,0.8816145658493042,14,2
reasoning,120,force_chain,A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.,"A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.

Please reason step-by-step before final answer.",[MODEL OUTPUT] A train leaves at 2pm traveling 60 mph; a second …,0.6931471805564454,10.8229398727417,0.017241379310344827,0.9109180569648743,13,2
reasoning,121,baseline,A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.,A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.,[MODEL OUTPUT] A train leaves at 2pm traveling 60 mph; a second …,0.6931471805564454,10.8229398727417,0.017241379310344827,0.927907258272171,13,2
reasoning,121,embed_noise,A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.,"A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.

[NOISE: ignore this line but allocate thought budget]",[MODEL OUTPUT] A train leaves at 2pm traveling 60 mph; a second …,0.6931471805564454,10.8229398727417,0.017241379310344827,0.945024698972702,13,2
reasoning,121,delay_think,A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.,"(Take a deep breath and think for a moment.)
A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.","[MODEL OUTPUT] (Take a deep breath and think for a moment.)
A t …",0.6931471805564454,10.829118728637695,0.05172413793103448,0.8816145658493042,14,2
reasoning,121,force_chain,A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.,"A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.

Please reason step-by-step before final answer.",[MODEL OUTPUT] A train leaves at 2pm traveling 60 mph; a second …,0.6931471805564454,10.8229398727417,0.017241379310344827,0.9109180569648743,13,2
reasoning,122,baseline,A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.,A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.,[MODEL OUTPUT] A train leaves at 2pm traveling 60 mph; a second …,0.6931471805564454,10.8229398727417,0.017241379310344827,0.927907258272171,13,2
reasoning,122,embed_noise,A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.,"A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.

[NOISE: ignore this line but allocate thought budget]",[MODEL OUTPUT] A train leaves at 2pm traveling 60 mph; a second …,0.6931471805564454,10.8229398727417,0.017241379310344827,0.945024698972702,13,2
reasoning,122,delay_think,A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.,"(Take a deep breath and think for a moment.)
A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.","[MODEL OUTPUT] (Take a deep breath and think for a moment.)
A t …",0.6931471805564454,10.829118728637695,0.05172413793103448,0.8816145658493042,14,2
reasoning,122,force_chain,A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.,"A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.

Please reason step-by-step before final answer.",[MODEL OUTPUT] A train leaves at 2pm traveling 60 mph; a second …,0.6931471805564454,10.8229398727417,0.017241379310344827,0.9109180569648743,13,2
reasoning,123,baseline,A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.,A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.,[MODEL OUTPUT] A train leaves at 2pm traveling 60 mph; a second …,0.6931471805564454,10.8229398727417,0.017241379310344827,0.927907258272171,13,2
reasoning,123,embed_noise,A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.,"A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.

[NOISE: ignore this line but allocate thought budget]",[MODEL OUTPUT] A train leaves at 2pm traveling 60 mph; a second …,0.6931471805564454,10.8229398727417,0.017241379310344827,0.945024698972702,13,2
reasoning,123,delay_think,A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.,"(Take a deep breath and think for a moment.)
A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.","[MODEL OUTPUT] (Take a deep breath and think for a moment.)
A t …",0.6931471805564454,10.829118728637695,0.05172413793103448,0.8816145658493042,14,2
reasoning,123,force_chain,A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.,"A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.

Please reason step-by-step before final answer.",[MODEL OUTPUT] A train leaves at 2pm traveling 60 mph; a second …,0.6931471805564454,10.8229398727417,0.017241379310344827,0.9109180569648743,13,2
reasoning,124,baseline,A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.,A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.,[MODEL OUTPUT] A train leaves at 2pm traveling 60 mph; a second …,0.6931471805564454,10.8229398727417,0.017241379310344827,0.927907258272171,13,2
reasoning,124,embed_noise,A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.,"A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.

[NOISE: ignore this line but allocate thought budget]",[MODEL OUTPUT] A train leaves at 2pm traveling 60 mph; a second …,0.6931471805564454,10.8229398727417,0.017241379310344827,0.945024698972702,13,2
reasoning,124,delay_think,A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.,"(Take a deep breath and think for a moment.)
A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.","[MODEL OUTPUT] (Take a deep breath and think for a moment.)
A t …",0.6931471805564454,10.829118728637695,0.05172413793103448,0.8816145658493042,14,2
reasoning,124,force_chain,A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.,"A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.

Please reason step-by-step before final answer.",[MODEL OUTPUT] A train leaves at 2pm traveling 60 mph; a second …,0.6931471805564454,10.8229398727417,0.017241379310344827,0.9109180569648743,13,2
reasoning,125,baseline,A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.,A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.,[MODEL OUTPUT] A train leaves at 2pm traveling 60 mph; a second …,0.6931471805564454,10.8229398727417,0.017241379310344827,0.927907258272171,13,2
reasoning,125,embed_noise,A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.,"A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.

[NOISE: ignore this line but allocate thought budget]",[MODEL OUTPUT] A train leaves at 2pm traveling 60 mph; a second …,0.6931471805564454,10.8229398727417,0.017241379310344827,0.945024698972702,13,2
reasoning,125,delay_think,A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.,"(Take a deep breath and think for a moment.)
A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.","[MODEL OUTPUT] (Take a deep breath and think for a moment.)
A t …",0.6931471805564454,10.829118728637695,0.05172413793103448,0.8816145658493042,14,2
reasoning,125,force_chain,A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.,"A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.

Please reason step-by-step before final answer.",[MODEL OUTPUT] A train leaves at 2pm traveling 60 mph; a second …,0.6931471805564454,10.8229398727417,0.017241379310344827,0.9109180569648743,13,2
reasoning,126,baseline,A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.,A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.,[MODEL OUTPUT] A train leaves at 2pm traveling 60 mph; a second …,0.6931471805564454,10.8229398727417,0.017241379310344827,0.927907258272171,13,2
reasoning,126,embed_noise,A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.,"A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.

[NOISE: ignore this line but allocate thought budget]",[MODEL OUTPUT] A train leaves at 2pm traveling 60 mph; a second …,0.6931471805564454,10.8229398727417,0.017241379310344827,0.945024698972702,13,2
reasoning,126,delay_think,A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.,"(Take a deep breath and think for a moment.)
A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.","[MODEL OUTPUT] (Take a deep breath and think for a moment.)
A t …",0.6931471805564454,10.829118728637695,0.05172413793103448,0.8816145658493042,14,2
reasoning,126,force_chain,A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.,"A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.

Please reason step-by-step before final answer.",[MODEL OUTPUT] A train leaves at 2pm traveling 60 mph; a second …,0.6931471805564454,10.8229398727417,0.017241379310344827,0.9109180569648743,13,2
reasoning,127,baseline,A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.,A train leaves at 2pm traveling 60 mph; a second leaves at 2:30pm traveling 80 mph in the same direction. When will it catch up? Show reasoning.,[MODEL OUTPUT] A train leaves at 2pm traveling 60 mph; a second …,0.6931471805564454,10.8229398727417,0.017241379310344827,0.927907258272171,13,2
